id,actor,date,party,leaning,emi_w2vparliament
1724157624977924584,actor_T31,2023-11-13,The Left Party,left,-0.701619
1724895698708283741,actor_T30,2023-11-15,FDP,middle,-0.707762
1725039933969035564,actor_T19,2023-11-16,Alliance 90/The Greens,middle,-0.023627
1725170792172806368,actor_T32,2023-11-16,CDU/CSU,middle,-0.200627
1725501149174792677,actor_T03,2023-11-17,CDU/CSU,middle,0.888232
1725591879276732604,actor_T09,2023-11-17,The Left Party,left,-0.404912
1725635394832654430,actor_T04,2023-11-17,AFD,right,-0.205001
1725907549512167874,actor_T02,2023-11-18,FDP,middle,-0.52876
1726003456673013977,actor_T31,2023-11-18,The Left Party,left,0.578535
1726058253182792111,actor_T20,2023-11-19,The Left Party,left,-0.275601
1726319252335165543,actor_T15,2023-11-19,SPD,middle,-1.160283
1726609586231312439,actor_T16,2023-11-20,The Left Party,left,-0.48482
1726954763831418932,actor_T24,2023-11-21,AFD,right,0.408523
1726965049376530765,actor_T33,2023-11-21,SPD,middle,-0.377893
1727219684020261350,actor_T22,2023-11-22,AFD,right,0.350203
1727239969138208951,actor_T13,2023-11-22,CDU/CSU,middle,-0.139669
1727365133247361535,actor_T11,2023-11-22,Alliance 90/The Greens,middle,0.715302
1728016478228693477,actor_T20,2023-11-24,The Left Party,left,-0.205808
1728018857124573574,actor_T31,2023-11-24,The Left Party,left,-0.002754
1728064419182076263,actor_T34,2023-11-24,The Left Party,left,0.345055
1728451734475804832,actor_T04,2023-11-25,AFD,right,-0.377242
1729446478387519776,actor_T24,2023-11-28,AFD,right,-0.044532
1729450088315924988,actor_T01,2023-11-28,Alliance 90/The Greens,middle,0.010158
1729467359251898653,actor_T23,2023-11-28,SPD,middle,-0.958239
1729822499267895560,actor_T40,2023-11-29,FDP,middle,-0.069372
1730595831424713205,actor_T18,2023-12-01,AFD,right,-0.231506
1730666770606719155,actor_T37,2023-12-01,AFD,right,-0.745454
1730676329245200748,actor_T31,2023-12-01,The Left Party,left,0.000993
1730994321841643961,actor_T32,2023-12-02,CDU/CSU,middle,-0.585915
1731353479166194035,actor_T19,2023-12-03,Alliance 90/The Greens,middle,0.718258
1731580302986788930,actor_T03,2023-12-04,CDU/CSU,middle,1.153825
1731716145726857338,actor_T09,2023-12-04,The Left Party,left,-0.677973
1732054449093283903,actor_T31,2023-12-05,The Left Party,left,-0.384099
1732625634868818399,actor_T11,2023-12-07,Alliance 90/The Greens,middle,0.465743
1732778015271071914,actor_T20,2023-12-07,The Left Party,left,-0.068948
1733036656683278478,actor_T04,2023-12-08,AFD,right,-0.237333
1733118498740621692,actor_T36,2023-12-08,Alliance 90/The Greens,middle,-0.817474
1733182114332319861,actor_T24,2023-12-08,AFD,right,-0.70957
1733493726842929558,actor_T31,2023-12-09,The Left Party,left,-0.478996
1733731664214262197,actor_T01,2023-12-10,Alliance 90/The Greens,middle,0.120349
1734233499891011734,actor_T07,2023-12-11,CDU/CSU,middle,-0.113299
1734623216167952555,actor_T04,2023-12-12,AFD,right,0.703648
1734927214687187419,actor_T24,2023-12-13,AFD,right,-0.471503
1735216153016905922,actor_T31,2023-12-14,The Left Party,left,0.439954
1735350330194272686,actor_T32,2023-12-14,CDU/CSU,middle,0.013903
1735358782929014806,actor_T01,2023-12-14,Alliance 90/The Greens,middle,-0.439635
1735547389912490368,actor_T02,2023-12-15,FDP,middle,-0.715502
1735707893826031677,actor_T11,2023-12-15,Alliance 90/The Greens,middle,0.981249
1736003914124644648,actor_T22,2023-12-16,AFD,right,0.165223
1736088532270170455,actor_T20,2023-12-16,The Left Party,left,-0.568557
1736438423664144510,actor_T24,2023-12-17,AFD,right,0.167475
1736714934770168027,actor_T09,2023-12-18,The Left Party,left,-0.0212
1736782653280452642,actor_T16,2023-12-18,The Left Party,left,-0.862258
1736869894166032626,actor_T31,2023-12-18,The Left Party,left,-0.424493
1736969139011437016,actor_T04,2023-12-19,AFD,right,-1.461106
1737361484181651894,actor_T14,2023-12-20,AFD,right,-0.628694
1737629858568486924,actor_T30,2023-12-21,FDP,middle,-0.542391
1737752025360691420,actor_T20,2023-12-21,The Left Party,left,-0.70415
1737763829575012489,actor_T40,2023-12-21,FDP,middle,1.054923
1737874742688837693,actor_T27,2023-12-21,CDU/CSU,middle,-0.031895
1737948790899020087,actor_T31,2023-12-21,The Left Party,left,-0.371502
1738103303399940329,actor_T22,2023-12-22,AFD,right,0.117342
1738517165425541189,actor_T36,2023-12-23,Alliance 90/The Greens,middle,-1.15133
1739737072892530995,actor_T20,2023-12-26,The Left Party,left,0.534308
1739752061393068175,actor_T22,2023-12-26,AFD,right,0.826211
1740368355171659903,actor_T34,2023-12-28,The Left Party,left,0.239823
1740459937904660697,actor_T31,2023-12-28,The Left Party,left,-0.424694
1740474148139491664,actor_T18,2023-12-28,AFD,right,0.017027
1740740787602653357,actor_T22,2023-12-29,AFD,right,-0.191729
1741041635679686788,actor_T32,2023-12-30,CDU/CSU,middle,-0.436308
1741479022188441856,actor_T09,2023-12-31,The Left Party,left,-1.196911
1741523497338253657,actor_T33,2023-12-31,SPD,middle,-0.521665
1741809466515820970,actor_T20,2024-01-01,The Left Party,left,0.250721
1742585086162170072,actor_T31,2024-01-03,The Left Party,left,-0.456707
1742811680231350734,actor_T11,2024-01-04,Alliance 90/The Greens,middle,0.554422
1743015030625390721,actor_T04,2024-01-04,AFD,right,-1.546959
1743240139504005231,actor_T37,2024-01-05,AFD,right,-0.729405
1743265591010451761,actor_T24,2024-01-05,AFD,right,-0.440781
1744238840628301932,actor_T04,2024-01-08,AFD,right,-0.528988
1744366805236211858,actor_T13,2024-01-08,CDU/CSU,middle,-1.169294
1744389274152091781,actor_T22,2024-01-08,AFD,right,-1.574658
1744417883109609833,actor_T06,2024-01-08,The Left Party,left,0.826009
1744417987413655803,actor_T16,2024-01-08,The Left Party,left,-0.418292
1744454808818356663,actor_T14,2024-01-08,AFD,right,-0.784121
1744640793275494553,actor_T31,2024-01-09,The Left Party,left,1.048989
1744802889069965523,actor_T20,2024-01-09,The Left Party,left,0.09385
1745050648175956073,actor_T03,2024-01-10,CDU/CSU,middle,0.252338
1745082411887603857,actor_T14,2024-01-10,AFD,right,-0.001825
1745115763222978565,actor_T36,2024-01-10,Alliance 90/The Greens,middle,0.260162
1745308985794707702,actor_T04,2024-01-11,AFD,right,-0.485299
1745406438262894624,actor_T14,2024-01-11,AFD,right,-0.30224
1745496118958387650,actor_T24,2024-01-11,AFD,right,-0.005119
1745669876910268516,actor_T11,2024-01-12,Alliance 90/The Greens,middle,-1.341483
1745693996561703292,actor_T14,2024-01-12,AFD,right,-1.254138
1745740691576164858,actor_T10,2024-01-12,SPD,middle,-0.080535
1745840425875763305,actor_T32,2024-01-12,CDU/CSU,middle,-0.241779
1745862267717988654,actor_T22,2024-01-12,AFD,right,0.404215
1746093732703674492,actor_T20,2024-01-13,The Left Party,left,-0.266927
1746299560798884174,actor_T31,2024-01-13,The Left Party,left,-0.427992
1746562930726813841,actor_T24,2024-01-14,AFD,right,-2.240274
1746980504555938295,actor_T09,2024-01-15,The Left Party,left,-0.88856
1747246582620193251,actor_T11,2024-01-16,Alliance 90/The Greens,middle,-0.340073
1747294264659235245,actor_T04,2024-01-16,AFD,right,-0.536725
1747547293954330723,actor_T22,2024-01-17,AFD,right,-0.979004
1747710262679838751,actor_T37,2024-01-17,AFD,right,-1.06809
1747742610460954999,actor_T30,2024-01-17,FDP,middle,2.293125
1748254176524574976,actor_T40,2024-01-19,FDP,middle,0.769094
1748279807756968139,actor_T14,2024-01-19,AFD,right,0.087959
1748305827268567099,actor_T31,2024-01-19,The Left Party,left,-0.988624
1748326926228258933,actor_T01,2024-01-19,Alliance 90/The Greens,middle,0.652382
1748434345646227853,actor_T20,2024-01-19,The Left Party,left,-0.419637
1748461046715531350,actor_T14,2024-01-19,AFD,right,-0.084409
1748500966893080922,actor_T18,2024-01-20,AFD,right,-0.532952
1748726499497107773,actor_T34,2024-01-20,The Left Party,left,-0.530097
1748753934397706519,actor_T11,2024-01-20,Alliance 90/The Greens,middle,0.449858
1749040595941699755,actor_T22,2024-01-21,AFD,right,-1.925718
1749112440669753521,actor_T24,2024-01-21,AFD,right,-1.812332
1749329452637512159,actor_T36,2024-01-22,Alliance 90/The Greens,middle,-1.087665
1749772464463188286,actor_T32,2024-01-23,CDU/CSU,middle,-0.976505
1749785636406460640,actor_T09,2024-01-23,The Left Party,left,-0.780306
1749877893209981307,actor_T11,2024-01-23,Alliance 90/The Greens,middle,0.606246
1750437297072361719,actor_T22,2024-01-25,AFD,right,-0.527989
1750737956778713562,actor_T04,2024-01-26,AFD,right,-0.02724
1750932453965852811,actor_T14,2024-01-26,AFD,right,-1.059275
1751206263055102347,actor_T20,2024-01-27,The Left Party,left,0.164145
1751357120233041941,actor_T34,2024-01-27,The Left Party,left,0.161863
1751383947789971814,actor_T31,2024-01-27,The Left Party,left,0.604038
1752694081807933789,actor_T03,2024-01-31,CDU/CSU,middle,0.387819
1753031222316446079,actor_T01,2024-02-01,Alliance 90/The Greens,middle,-0.075722
1753171116049227806,actor_T04,2024-02-01,AFD,right,-0.169186
1753355272943214616,actor_T40,2024-02-02,FDP,middle,-1.23832
1753713709887725932,actor_T20,2024-02-03,The Left Party,left,-0.500991
1753756308182888800,actor_T31,2024-02-03,The Left Party,left,-0.132271
1753764589194404236,actor_T23,2024-02-03,SPD,middle,0.629733
1754557357529395447,actor_T16,2024-02-05,The Left Party,left,-0.784476
1754603509863919903,actor_T09,2024-02-05,The Left Party,left,-0.660628
1754615359687061544,actor_T36,2024-02-05,Alliance 90/The Greens,middle,-0.15515
1754838746308984990,actor_T22,2024-02-06,AFD,right,-1.184799
1754859575390449801,actor_T24,2024-02-06,AFD,right,-0.523411
1754876056576598064,actor_T15,2024-02-06,SPD,middle,-1.08896
1755195836252803579,actor_T33,2024-02-07,SPD,middle,0.995354
1755270478258688133,actor_T11,2024-02-07,Alliance 90/The Greens,middle,0.490001
1755642986472276468,actor_T27,2024-02-08,CDU/CSU,middle,-0.063585
1755962746171007214,actor_T32,2024-02-09,CDU/CSU,middle,0.149736
1756188288522567755,actor_T07,2024-02-10,CDU/CSU,middle,-0.195321
1756296540916715924,actor_T01,2024-02-10,Alliance 90/The Greens,middle,-1.153785
1756351056810828242,actor_T22,2024-02-10,AFD,right,-1.421166
1756613197543477661,actor_T31,2024-02-11,The Left Party,left,-0.417088
1756739179990413348,actor_T24,2024-02-11,AFD,right,-0.557255
1757820328510632063,actor_T11,2024-02-14,Alliance 90/The Greens,middle,-0.216176
1758086238484021282,actor_T37,2024-02-15,AFD,right,-0.994238
1758420073981624577,actor_T40,2024-02-16,FDP,middle,0.622674
1758506147311444449,actor_T04,2024-02-16,AFD,right,0.533195
1758518219797574137,actor_T31,2024-02-16,The Left Party,left,0.067034
1758910201040658496,actor_T32,2024-02-17,CDU/CSU,middle,-0.267045
1759214709281046612,actor_T18,2024-02-18,AFD,right,-0.578855
1759285068856545523,actor_T03,2024-02-18,CDU/CSU,middle,-1.176464
1759288409464476088,actor_T30,2024-02-18,FDP,middle,-0.192993
1759302115191595081,actor_T11,2024-02-18,Alliance 90/The Greens,middle,-0.205378
1759674425538961413,actor_T24,2024-02-19,AFD,right,-0.138235
1759904626176921775,actor_T20,2024-02-20,The Left Party,left,0.258324
1760196852471783436,actor_T22,2024-02-21,AFD,right,-0.180234
1760311856663494891,actor_T31,2024-02-21,The Left Party,left,1.876515
1760943531495989700,actor_T40,2024-02-23,FDP,middle,-0.169272
1761176413749588087,actor_T01,2024-02-23,Alliance 90/The Greens,middle,-1.101686
1761394529599439105,actor_T30,2024-02-24,FDP,middle,0.453119
1761663751973929275,actor_T13,2024-02-25,CDU/CSU,middle,-0.659542
1761745803549270058,actor_T31,2024-02-25,The Left Party,left,0.731191
1762387475656241345,actor_T04,2024-02-27,AFD,right,0.366718
1762621582101324231,actor_T31,2024-02-27,The Left Party,left,-0.293036
1762804772686508074,actor_T36,2024-02-28,Alliance 90/The Greens,middle,-1.16973
1762875952541901242,actor_T11,2024-02-28,Alliance 90/The Greens,middle,1.204255
1763170546626248710,actor_T20,2024-02-29,The Left Party,left,-0.512059
1763288222686212410,actor_T37,2024-02-29,AFD,right,0.930801
1763614202617274595,actor_T09,2024-03-01,The Left Party,left,-0.505079
1763880807435800863,actor_T04,2024-03-02,AFD,right,-0.197036
1764007666106409044,actor_T34,2024-03-02,The Left Party,left,0.120375
1764221309448298881,actor_T22,2024-03-03,AFD,right,0.260824
1764224706461208942,actor_T31,2024-03-03,The Left Party,left,0.371076
1764248676874994102,actor_T16,2024-03-03,The Left Party,left,-0.090327
1764252916511117598,actor_T24,2024-03-03,AFD,right,-1.422361
1764997610417336405,actor_T11,2024-03-05,Alliance 90/The Greens,middle,0.518948
1765017289886167228,actor_T20,2024-03-05,The Left Party,left,0.18117
1765086623518093458,actor_T30,2024-03-05,FDP,middle,-0.147293
1765137944308765048,actor_T15,2024-03-05,SPD,middle,-0.741692
1765933518662640005,actor_T04,2024-03-08,AFD,right,-0.261988
1766022141328179653,actor_T31,2024-03-08,The Left Party,left,0.502451
1767198648847188038,actor_T40,2024-03-11,FDP,middle,0.095517
1767270192080425054,actor_T32,2024-03-11,CDU/CSU,middle,-1.187891
1767417366206697844,actor_T03,2024-03-12,CDU/CSU,middle,-1.118918
1767541828264317136,actor_T22,2024-03-12,AFD,right,-0.59055
1767913592530129329,actor_T36,2024-03-13,Alliance 90/The Greens,middle,-0.662415
1767958736268648728,actor_T24,2024-03-13,AFD,right,-1.462261
1768192368132448746,actor_T04,2024-03-14,AFD,right,0.287057
1768586168348659757,actor_T01,2024-03-15,Alliance 90/The Greens,middle,-0.112758
1768613187094520294,actor_T11,2024-03-15,Alliance 90/The Greens,middle,0.583115
1768686129237135851,actor_T31,2024-03-15,The Left Party,left,0.731271
1769764253861290260,actor_T14,2024-03-18,AFD,right,-0.340104
1769981808748204273,actor_T16,2024-03-19,The Left Party,left,-0.339068
1769991861148508407,actor_T37,2024-03-19,AFD,right,1.195997
1770017130030739673,actor_T33,2024-03-19,SPD,middle,-0.099959
1770026352005022028,actor_T09,2024-03-19,The Left Party,left,-0.934499
1770190566011048427,actor_T04,2024-03-19,AFD,right,-0.09651
1770348604718293428,actor_T03,2024-03-20,CDU/CSU,middle,0.119672
1770834326025855249,actor_T31,2024-03-21,The Left Party,left,-1.034295
1770911299465048064,actor_T18,2024-03-21,AFD,right,-0.196036
1771157549720465731,actor_T07,2024-03-22,CDU/CSU,middle,1.712846
1771265672460333139,actor_T24,2024-03-22,AFD,right,-0.477228
1771531562091229408,actor_T20,2024-03-23,The Left Party,left,-0.313763
1772270844556833219,actor_T14,2024-03-25,AFD,right,-1.495336
1773073653527179493,actor_T34,2024-03-27,The Left Party,left,1.302241
1773085046276014472,actor_T14,2024-03-27,AFD,right,-0.420832
1773352277006319685,actor_T11,2024-03-28,Alliance 90/The Greens,middle,-1.40028
1773405635280879893,actor_T31,2024-03-28,The Left Party,left,0.249032
1773601836336885836,actor_T04,2024-03-29,AFD,right,0.349404
1773666825378635840,actor_T36,2024-03-29,Alliance 90/The Greens,middle,0.184593
1773970164603564540,actor_T22,2024-03-30,AFD,right,0.605556
1773994797155418600,actor_T03,2024-03-30,CDU/CSU,middle,0.486249
1775433580455358520,actor_T27,2024-04-03,CDU/CSU,middle,0.956372
1775816859620622633,actor_T20,2024-04-04,The Left Party,left,-0.525166
1775916106806382641,actor_T31,2024-04-04,The Left Party,left,0.105861
1776687866489258009,actor_T14,2024-04-06,AFD,right,-0.852992
1776918941702541759,actor_T09,2024-04-07,The Left Party,left,-0.82759
1777270804956267001,actor_T14,2024-04-08,AFD,right,-0.381655
1777619472464892286,actor_T37,2024-04-09,AFD,right,0.27104
1777682085202776215,actor_T24,2024-04-09,AFD,right,-0.307172
1777737653590401086,actor_T32,2024-04-09,CDU/CSU,middle,-0.021644
1778090011948208235,actor_T40,2024-04-10,FDP,middle,1.712879
1778373197043249201,actor_T01,2024-04-11,Alliance 90/The Greens,middle,0.042034
1778388976878989449,actor_T04,2024-04-11,AFD,right,0.010771
1778409631057879088,actor_T03,2024-04-11,CDU/CSU,middle,0.470976
1778527363007189219,actor_T14,2024-04-11,AFD,right,-0.288381
1778532717908644007,actor_T22,2024-04-11,AFD,right,0.027878
1778693008390602980,actor_T31,2024-04-12,The Left Party,left,-0.422929
1778744703120277658,actor_T30,2024-04-12,FDP,middle,0.644173
1779248598615564606,actor_T20,2024-04-13,The Left Party,left,0.312019
1779381591548027309,actor_T13,2024-04-14,CDU/CSU,middle,-0.388961
1779561514627694654,actor_T11,2024-04-14,Alliance 90/The Greens,middle,0.710014
1779589207075287415,actor_T20,2024-04-14,The Left Party,left,0.941008
1780128105564119321,actor_T23,2024-04-16,SPD,middle,-1.050054
1780180923431928287,actor_T36,2024-04-16,Alliance 90/The Greens,middle,0.782678
1781000934035739120,actor_T31,2024-04-18,The Left Party,left,0.514108
1781332820931006656,actor_T14,2024-04-19,AFD,right,-0.21752
1781361164296856057,actor_T04,2024-04-19,AFD,right,1.231612
1781629286857765017,actor_T01,2024-04-20,Alliance 90/The Greens,middle,-0.14724
1781644009284178165,actor_T10,2024-04-20,SPD,middle,0.337999
1781960400075899158,actor_T15,2024-04-21,SPD,middle,-0.721393
1782053410998513692,actor_T09,2024-04-21,The Left Party,left,1.889767
1782297515322134786,actor_T20,2024-04-22,The Left Party,left,0.989358
1782401799225593924,actor_T24,2024-04-22,AFD,right,-0.039326
1782445555123179775,actor_T32,2024-04-22,CDU/CSU,middle,0.515227
1782990123308601781,actor_T04,2024-04-24,AFD,right,0.268079
1783022937143947681,actor_T14,2024-04-24,AFD,right,0.101205
1783397681131389097,actor_T40,2024-04-25,FDP,middle,-0.196578
1783423572284707193,actor_T31,2024-04-25,The Left Party,left,0.164554
1783471463267250671,actor_T30,2024-04-25,FDP,middle,0.824692
1783737691449823474,actor_T22,2024-04-26,AFD,right,-0.39851
1784080675986948528,actor_T22,2024-04-27,AFD,right,0.198524
1784192517744865697,actor_T03,2024-04-27,CDU/CSU,middle,-0.251851
1784324602291773577,actor_T34,2024-04-27,The Left Party,left,0.01836
1784499118968012970,actor_T36,2024-04-28,Alliance 90/The Greens,middle,0.409575
1785039636638605436,actor_T37,2024-04-29,AFD,right,0.533373
1785057748154995147,actor_T11,2024-04-29,Alliance 90/The Greens,middle,0.538906
1785228176920019196,actor_T01,2024-04-30,Alliance 90/The Greens,middle,0.061462
1785296113567694864,actor_T18,2024-04-30,AFD,right,-0.927506
1785298568904868319,actor_T30,2024-04-30,FDP,middle,-0.353543
1785388929799066083,actor_T16,2024-04-30,The Left Party,left,-0.828522
1785541037793894684,actor_T04,2024-05-01,AFD,right,-0.682024
1785557028187861366,actor_T14,2024-05-01,AFD,right,-0.559849
1786034260043878511,actor_T03,2024-05-02,CDU/CSU,middle,0.187505
1786104045544812875,actor_T31,2024-05-02,The Left Party,left,0.343272
1786299203628458294,actor_T22,2024-05-03,AFD,right,0.2639
1786328001128411554,actor_T32,2024-05-03,CDU/CSU,middle,-0.053576
1787447144791638051,actor_T24,2024-05-06,AFD,right,-0.88157
